Ticket ID,Fault ID,Problem Category,Element Name,Client,Region,subcenter,District,Event Time,Clear Time,Duration,Dealy Reason,Remarks,Incident ID,Reason,Task Comments,Latitude,Longitude
1805230,1907368,Link Down,CGANW007HTR01_CGANW10 to CGPAT015HTR01_CGPTA49,Robi,Regional Implementation & Operations 2,CTG_South,Chittagong,2023-08-09 08:15:00,2023-08-09 16:09:37,7.9102777778171,Environmental Issues,"Agreed. Heavy rainfall ongoing from last couple of days at Chattogram metro and Chattogram rural area (Potiya, Chandanaish, Anowara, Lohagara, Keranihat & Banshkhali and Bandarban). All area blocked due to worst situation of flood water. No one can moved and no vehicle can not run at that area. All roads under flooded.Whole route is submerged under water. Vehicle can't be moved in the fault location. waterlogging is in very critical condition due to continuous rainfall.
OH cable cut due to tree fall at morali Ghat potiya area. 136m cable deployed. Delayed due to whole are are flooded",090823_012,OH Problem : Damaged by Tree Fall/by Heavy Vehicle,"""[oss_bot][NOC][2023-08-09 08:20:13][escalated] :CGANW007HTR01_CGANW10 to CGPAT015HTR01_CGPTA49| is down||[abu.shahadat][Regional Implementation & Operations 2][2023-08-09 16:39:44][RTI] :Link restored at 2023-08-09 16:09:00. OH cable cut due to tree fall at morali Ghat potiya area. 136m cable deployed. Delayed due to whole are are flooded \r\n||[zamalur.rahman][NOC][2023-08-09 20:19:27][Closed] :Link restored at 2023-08-09 16:09:00. OH cable cut due to tree fall at morali Ghat potiya area. 136m cable deployed. Delayed due to whole are are flooded""",22.3569,91.7832
1800467,1902590,Link Down,KSPAK002HTR01_KSHAZ1 to KSPAK003HTR01_KSMIR1,Robi,Regional Implementation & Operations 4,Mymensingh,Kishoreganj,2023-08-06 11:46:25,2023-08-06 19:33:25,7.78333333338378,Others,"Link was down due to fiber cut at bazra bridge.Team pulled 100m fiber to restore link. Other link work, rain and fiber pulling works take long time to restore link",060823_001,OH Problem : Damaged by Tree Fall/by Heavy Vehicle,"""[oss_bot][NOC][2023-08-06 11:49:58][escalated] :KSPAK002HTR01_KSHAZ1 to KSPAK003HTR01_KSMIR1| is down||[m.sohel][Regional Implementation & Operations 4][2023-08-06 20:09:26][RTI] :Link is up from  2023-08-06 19:33:25\r\nR.C-Link was down due to fiber cut at bazra bridge.\u00a0 Team pulled 100m fiber to restore link. Other link work, rain and fiber pulling works take long time to restore link.||[mahtab.uddin][NOC][2023-08-06 21:10:15][Closed] :Link is up from  2023-08-06 19:33:25\r\nR.C-Link was down due to fiber cut at bazra bridge.\u00a0 Team pulled 100m fiber to restore link. Other link work, rain and fiber pulling works take long time to restore link.""",24.4449,90.7766
1801027,1903151,Link Down,KGSDR003HTR01_KGSDR02 to KGSDR004JNR01_KGSDR10,Robi,Regional Implementation & Operations 4,Rangpur,Kurigram,2023-08-06 16:28:00,2023-08-06 23:59:43,7.528611110989004,,,060823_004,OH Problem : Fiber Burnt by Transformer Blast/Fire Broke out,"""[oss_bot][NOC][2023-08-06 16:32:01][escalated] :KGSDR003HTR01_KGSDR02 to KGSDR004JNR01_KGSDR10|NA is down||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-06 22:55:09][escalated] :Team is working. Link will be up soon.||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-07 01:14:43][RTI] :Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. Late due to bad weather condition & it was risky to work messenger Fiber during short circuited & Need to pull new 24F Fiber. Up time- 2023-08-06 23:59:43||[md.samrat][NOC][2023-08-07 01:38:56][Closed] :Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. Late due to bad weather condition & it was risky to work messenger Fiber during short circuited & Need to pull new 24F Fiber. Up time- 2023-08-06 23:59:43""",25.8055,89.6362
1801070,1903151,Link Down,Kurigram_IS3 to LMSDRDS01,SComm,Regional Implementation & Operations 4,Rangpur,Kurigram,2023-08-06 16:35:49,2023-08-06 23:58:24,7.376388888980728,,,060823_004,OH Problem : Fiber Burnt by Transformer Blast/Fire Broke out,"""[sumidit.paul][NOC][2023-08-06 16:52:09][escalated] :Link Down||[sumidit.paul][NOC][2023-08-06 16:59:45][escalated] : (On Behalf) OTDR attached||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-06 22:54:55][escalated] :Team is working. Link will be up soon.||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-07 01:18:33][RTI] :Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. Late due to bad weather condition & it was risky to work messenger Fiber during short circuited & Need to pull new 24F Fiber. Up time- 2023-08-06 23:58:24||[mukit.hasan][NOC][2023-08-07 02:00:45][Closed] :Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. Late due to bad weather condition & it was risky to work messenger Fiber during short circuited & Need to pull new 24F Fiber. Up time- 2023-08-06 23:58:24""",25.8055,89.6362
1801028,1903151,Link Down,KGSDR003HTR01_KGSDR02 to KGSDRUP01HTR01,Robi,Regional Implementation & Operations 4,Rangpur,Kurigram,2023-08-06 16:28:00,2023-08-06 23:40:49,7.213611111044884,,,060823_004,OH Problem : Fiber Burnt by Transformer Blast/Fire Broke out,"""[oss_bot][NOC][2023-08-06 16:32:02][escalated] :KGSDR003HTR01_KGSDR02 to KGSDRUP01HTR01| is down||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-06 22:55:02][escalated] :Team is working. Link will be up soon.||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-07 01:13:14][RTI] : Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. Late due to bad weather condition & it was risky to work messenger Fiber during short circuited & Need to pull new 24F Fiber. Up time- 2023-08-06 23:40:49 ||[md.samrat][NOC][2023-08-07 01:38:44][Closed] :Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. Late due to bad weather condition & it was risky to work messenger Fiber during short circuited & Need to pull new 24F Fiber. Up time- 2023-08-06 23:40:49""",25.8055,89.6362
1801025,1903151,Link Down,LAL0006-HO to KUR0006-HO,Teletalk,Regional Implementation & Operations 4,Rangpur,Kurigram,2023-08-06 16:30:30,2023-08-06 23:42:31,7.200277777737938,,,060823_004,OH Problem : Fiber Burnt by Transformer Blast/Fire Broke out,"""[md.atikul][NOC][2023-08-06 16:31:59][escalated] :  ||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-06 22:55:13][escalated] :Team is working. Link will be up soon.||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-07 01:11:06][RTI] :Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. Late due to bad weather condition & it was risky to work messenger Fiber during short circuited & Need to pull new 24F Fiber. Up time- 06\/08\/2023 23:42:31 ||[md.samrat][NOC][2023-08-07 01:16:18][Closed] :Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. Late due to bad weather condition & it was risky to work messenger Fiber during short circuited & Need to pull new 24F Fiber. Up time- 06\/08\/2023 23:42:31""",25.8055,89.6362
1801033,1903151,Link Down,LMSDRUP01HTR01 to KGSDRUP01HTR01,SComm,Regional Implementation & Operations 4,Rangpur,Lalmonirhat,2023-08-06 16:29:00,2023-08-06 23:37:36,7.143333333428018,,,060823_004,OH Problem : Fiber Burnt by Transformer Blast/Fire Broke out,"""[oss_bot][NOC][2023-08-06 16:35:54][escalated] :LMSDRUP01HTR01 to KGSDRUP01HTR01| is down||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-06 22:54:58][escalated] :Team is working. Link will be up soon.||[kazi.mosarrof][Regional Implementation & Operations 4][2023-08-07 01:16:18][RTI] :Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. Late due to bad weather condition & it was risky to work messenger Fiber during short circuited & Need to pull new 24F Fiber. Up time- 2023-08-06 23:37:36||[md.samrat][NOC][2023-08-07 01:41:50][Closed] :Link was down due to approx 180m 24F Fiber burnt by electric short circuited at near Agomoni bazar area Kurigram. """,25.9923,89.2904
1809724,1911461,Link Down,DHPLBE007 to mtb,Peerex,Regional Implementation & Operations 1,Underground,Dhaka,2023-08-12 12:03:13,2023-08-12 19:10:04,7.11416666675359,,"Delay Reason:
Delayed as link was down due to SComm UG Backbone 432F cable has fully damaged during MRT activity near at Indira Road HH, Farmgate. ",120823_201,UG Problem : UG Cable Damaged by Govt. Authority (Full),"""[tanjim.tahrin][NOC][2023-08-12 12:04:49][escalated] :   ||[tanjim.tahrin][NOC][2023-08-12 13:26:05][FWD] : (On Behalf) ||[tanjim.tahrin][NOC][2023-08-12 13:26:07][FWD] :Please share updates.||[md.rahman][Regional Implementation & Operations 1][2023-08-12 14:33:18][escalated] :Dear Concern,\r\nPlease be informed that SComm UG Backbone 432F cable has fully damaged during MRT activity near at Indira Road HH, Farmgate. Our Engr. Mr. Purnom-01674068782, Team Zakir-01847094126, team Shajedul -01847187779 is present at fault point.  We will provide you with the update status when splicing activity will start.\r\nERT: 8hrs\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t||[md.tasnim][Regional Implementation & Operations 1][2023-08-12 19:09:38][RTI] :BKB rectification work has been done.Link is up now confirmed by client NOC||[s.majumder][NOC][2023-08-12 22:31:34][Closed] :   """,23.8103,90.4125
1803359,1905492,Link Down,MBKUL045HTR01_MBKLR46 to MBKAM003HTR01_MBKML13,Robi,Regional Implementation & Operations 2,Sylhet,Moulvibazar,2023-08-08 01:50:00,2023-08-08 08:53:00,7.049999999930151,Safety-Security Issue,"Agreed, delay for site safety issue",08082023_002,OH Problem : Fiber Cut by Cable TV/ISP/Local Authority,"""[oss_bot][NOC][2023-08-08 01:56:13][escalated] :MBKUL045HTR01_MBKLR46 to MBKAM003HTR01_MBKML13| is down||[amir.hamza][Regional Implementation & Operations 2][2023-08-08 07:00:43][escalated] :sabotage fiber cut team cant work at night time due to safety purpose ||[touhidul.haque][Regional Implementation & Operations 2][2023-08-08 09:24:06][RTI] :Link was down due to fiber cut at kamalgonj area. Now link is up. Uptime: 08:53. Please check and close TT. Work delayed due to other link down issue. ||[sunriz.islam][NOC][2023-08-08 10:01:47][Closed] :Link was down due to fiber cut at kamalgonj area. Now link is up. Uptime: 08:53. """,24.4829,91.7719
1803358,1905492,Link Down,MBKAM002HTR01_MBKML01 to MBKAM044HTR01_MBADA2,Gp-Robi,Regional Implementation & Operations 2,Sylhet,Moulvibazar,2023-08-08 01:51:00,2023-08-08 08:53:00,7.03333333338378,Safety-Security Issue,"Agreed, delay for site safety issue",08082023_002,OH Problem : Fiber Cut by Cable TV/ISP/Local Authority,"""[oss_bot][NOC][2023-08-08 01:54:12][escalated] :MBKAM002HTR01_MBKML01 to MBKAM044HTR01_MBADA2| is down||[amir.hamza][Regional Implementation & Operations 2][2023-08-08 07:00:33][escalated] :sabotage fiber cut team cant work at night time due to safety purpose ||[touhidul.haque][Regional Implementation & Operations 2][2023-08-08 09:24:02][RTI] :Link was down due to fiber cut at kamalgonj area. Now link is up. Uptime: 08:53. Please check and close TT. Work delayed due to other link down issue. ||[sunriz.islam][NOC][2023-08-08 10:02:02][Closed] :Link was down due to fiber cut at kamalgonj area. Now link is up. Uptime: 08:53. """,24.4829,91.7719
1810389,1912578,Link Down,NSMNH002HTR01_NSMND01 to NSSDRUP01HTR01,Robi,Regional Implementation & Operations 1,Uttara,Narsingdi,2023-08-12 20:08:00,2023-08-13 03:08:52,7.014444444444962,Access Issue due to Society/Residential Area/Cantonment/Market Premises,DR:\r\n1.Night time local people access issue.\r\n2.It was raining approx. 5 hours.\r\nFrom:2023-08-12 20:30:57 to  2023-08-13 01:30:16,130823_655,OH Problem : Fiber Cut by Cable TV/ISP/Local Authority,"""[oss_bot][NOC][2023-08-12 20:11:57][escalated] :NSMNH002HTR01_NSMND01 to NSSDRUP01HTR01| is down||[rasel.rana][Regional Implementation & Operations 1][2023-08-12 20:23:37][escalated] :We are taking care and Team_Nurnabi already assigned||[saiful0143][Regional Implementation & Operations 1][2023-08-13 04:28:55][RTI] :UT:2023-08-13 03:08:16\r\nRC:Link was down due to fiber cut by local people at milgate,Shibpur.\r\nDR:\r\n1.Night time local people access issue.\r\n2.It was raining approx. 5 hours.\r\nFrom:2023-08-12 20:30:57 to  2023-08-13 01:30:16.||[hannan.hossain][NOC][2023-08-13 05:14:24][Closed] :UT:2023-08-13 03:08:16\r\nRC:Link was down due to fiber cut by local people at milgate,Shibpur.\r\nDR:\r\n1.Night time local people access issue.\r\n2.It was raining approx. 5 hours.\r\nFrom:2023-08-12 20:30:57 to  2023-08-13 01:30:16.""",23.932,90.7159
1809779,1911461,Link Down,Ramna to SBN,Teletalk,Regional Implementation & Operations 1,Paltan,Dhaka,2023-08-12 11:11:24,2023-08-12 18:12:15,7.014166666776873,,UG BB damaged by MRT authority at Indira road Tejgaon College,120823_201,UG Problem : UG Cable Damaged by Govt. Authority (Full),"""[mahtab.uddin][NOC][2023-08-12 12:34:10][escalated] :  ||[tariqul.islam][Regional Implementation & Operations 1][2023-08-12 12:45:38][FWD] :This is end to end UG link, please check Paltan teeam is assigned ||[md.rahman][Regional Implementation & Operations 1][2023-08-12 14:29:48][escalated] :Dear Concern,\r\nPlease be informed that SComm UG Backbone 432F cable has fully damaged during MRT activity near at Indira Road HH, Farmgate. Our Engr. Mr. Purnom-01674068782, Team Zakir-01847094126, team Shajedul -01847187779 is present at fault point.  We will provide you with the update status when splicing activity will start.\r\nERT: 8hrs\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t||[md.tasnim][Regional Implementation & Operations 1][2023-08-12 18:12:10][RTI] :BKB rectification work has been done.Link should be up now . Please share current link status.\r\n\r\nWe are trying to communication with client concern But they are  Didn\\'t Phone Receive.||[md.samrat][NOC][2023-08-12 21:48:31][Closed] :Ramna(-60) to SBN(-60) link was down due SComm UG Backbone 432F cable was fully damaged during MRT activity near at Indira Road, Farmgate. Rectification work has been done & link is getting UP confirm by your concern Mr. Raihan- 01550169682.""",23.8103,90.4125
1803333,1905466,Link Down,CGBNK007HTR01_CGBSK29 to CGBNK015HTR01_CTG_X9014,Banglalink-Robi,Regional Implementation & Operations 2,CTG_South,Chittagong,2023-08-08 01:20:40,2023-08-08 08:19:57,6.988055555673782,Environmental Issues,"Agreed
One hand CXCKR14 site has power issue in this ring and another hand from CGBSK29 site. Initially was power issue at CGBSK29. As per ROBI power restored at CGBSK29. Team is assigned to check the fiber path. Team found Core bend in TJB at Bashkhali area. Delayed due to heavy rain & road flooded
Heavy rainfall ongoing from last couple of days at Chattogram metro and Chattogram rural area (Potiya, Chandanaish, Anowara, Lohagara, Keranihat & Banshkhali and Bandarban). All area blocked due to worst situation of flood water. No one can moved and no vehicle can not run at that area. All roads under flooded.Whole route is submerged under water. Vehicle can't be moved in the fault location. waterlogging is in very critical condition due to continuous rainfall.",080823_010,OH Problem : Core Break/Bend Inside TJ Box,"""[oss_bot][NOC][2023-08-08 01:26:13][escalated] :CGBNK007HTR01_CGBSK29 to CGBNK015HTR01_CTG_X9014| is down||[abu.shahadat][Regional Implementation & Operations 2][2023-08-08 13:17:11][RTI] :CGBSK29 site down issue \r\n1st Hand: CGBSK04 to CXCKR14\r\nST: 2023-08-07 20:40:16\r\nUpdate: Power issue at CXCKR14\r\n\r\n2nd Hand: CGANW003HTR01_CGANW18 to CGBNK007JNR01_CGBSK29\r\nST:  ST: 2023-08-08 01:19:15\r\nUptime: 2023-08-08 08:19:16\r\nUpdate: Initially was power issue at CGBSK29. As per ROBI power restored at CGBSK29. Team is assigned to check the fiber path. Team found Core banned in TJB at Bashkhali area. Delayed due to heavy rain & road flooded ||[sunriz.islam][NOC][2023-08-08 13:27:04][Closed] :CGBSK29 site down issue \r\n1st Hand: CGBSK04 to CXCKR14\r\nST: 2023-08-07 20:40:16\r\nUpdate: Power issue at CXCKR14\r\n\r\n2nd Hand: CGANW003HTR01_CGANW18 to CGBNK007JNR01_CGBSK29\r\nST:  ST: 2023-08-08 01:19:15\r\nUptime: 2023-08-08 08:19:16\r\nUpdate: Initially was power issue at CGBSK29. As per ROBI power restored at CGBSK29. Team is assigned to check the fiber path. Team found Core bend in TJB at Bashkhali area. Delayed due to heavy rain & road flooded""",22.3569,91.7832
1803361,1905492,Link Down,MBKAM004JNR01_MOU0014 to MBKAM003HTR01_MBKML13,Robi-Teletalk,Regional Implementation & Operations 2,Sylhet,Moulvibazar,2023-08-08 01:54:30,2023-08-08 08:53:00,6.975000000034925,Safety-Security Issue,"Agreed, delay for site safety issue",08082023_002,OH Problem : Fiber Cut by Cable TV/ISP/Local Authority,"""[oss_bot][NOC][2023-08-08 01:58:14][escalated] :MBKAM004JNR01_MOU0014 to MBKAM003HTR01_MBKML13| is down||[amir.hamza][Regional Implementation & Operations 2][2023-08-08 07:00:51][escalated] :sabotage fiber cut team cant work at night time due to safety purpose ||[touhidul.haque][Regional Implementation & Operations 2][2023-08-08 09:24:08][RTI] :Link was down due to fiber cut at kamalgonj area. Now link is up. Uptime: 08:53. Please check and close TT. Work delayed due to other link down issue. ||[sunriz.islam][NOC][2023-08-08 10:01:30][Closed] :Link was down due to fiber cut at kamalgonj area. Now link is up. Uptime: 08:53.""",24.4829,91.7719
1809565,1911461,Link Down,Khaza Tower BS to Borak Tower,Sheba ICX,Regional Implementation & Operations 1,Underground,Dhaka,2023-08-12 10:12:57,2023-08-12 17:11:16,6.971944444463588,,"Delay Reason:
Delayed as link was down due to SComm UG Backbone 432F core cable had damaged at near Shahin Hall HH due by Bahon HDD activity.",120823_201,UG Problem : UG Cable Damaged by Govt. Authority (Full),"""[maksudur.siddique][NOC][2023-08-12 10:15:57][escalated] :shba_241114_07_nc  ||[md.tasnim][Regional Implementation & Operations 1][2023-08-12 10:31:36][escalated] : Please be informed that, SComm UG Backbone 432F core cable has been damaged at near Shahin Hall HH due to Bahon HDD activity. SComm UG team Sagor 01844059929 & team Masud 01847094146 are present at the fault point. Attached client list (As per GIS) and some pictures of the incident point.||[zahirul0287][Regional Implementation & Operations 1][2023-08-12 11:29:23][escalated] :Please be informed that, SComm UG Backbone 432F core cable has been damaged at near Shahin Hall HH due to Bahon HDD activity. SComm UG team Sagor 01844059929 & team Masud 01847094146 are present at the fault point. Attached client list (As per GIS) and some pictures of the incident point.\r\nN: B: Need to pulling 432F core cable approx. 180m.\r\n\r\nERT is 8 hours from now.||[zahirul0287][Regional Implementation & Operations 1][2023-08-12 17:13:46][RTI] :UG Backbone rectification work has been done. the link is up now confirmed by client noc : 01847287637.||[muhammadullah.sakir][NOC][2023-08-13 03:42:22][Closed] :  \r\n  UG Backbone rectification work has been done. the link is up now confirmed by client noc : 01847287637.\r\n""",23.8103,90.4125
1809565,1911461,Link Down,Khaza Tower BS to Borak Tower,Sheba ICX,Regional Implementation & Operations 1,Underground,Dhaka,2023-08-12 10:12:57,2023-08-12 17:11:16,6.971944444463588,,"Delay Reason:
Delayed as link was down due to SComm UG Backbone 432F core cable had damaged at near Shahin Hall HH due by Bahon HDD activity.",120823_201,UG Problem : UG Cable Damaged by Govt. Authority (Full),"""[maksudur.siddique][NOC][2023-08-12 10:15:57][escalated] :shba_241114_08_nc||[md.tasnim][Regional Implementation & Operations 1][2023-08-12 10:31:36][escalated] : Please be informed that, SComm UG Backbone 432F core cable has been damaged at near Shahin Hall HH due to Bahon HDD activity. SComm UG team Sagor 01844059929 & team Masud 01847094146 are present at the fault point. Attached client list (As per GIS) and some pictures of the incident point.||[zahirul0287][Regional Implementation & Operations 1][2023-08-12 11:29:23][escalated] :Please be informed that, SComm UG Backbone 432F core cable has been damaged at near Shahin Hall HH due to Bahon HDD activity. SComm UG team Sagor 01844059929 & team Masud 01847094146 are present at the fault point. Attached client list (As per GIS) and some pictures of the incident point.\r\nN: B: Need to pulling 432F core cable approx. 180m.\r\n\r\nERT is 8 hours from now.||[zahirul0287][Regional Implementation & Operations 1][2023-08-12 17:13:46][RTI] :UG Backbone rectification work has been done. the link is up now confirmed by client noc : 01847287637.||[muhammadullah.sakir][NOC][2023-08-13 03:42:22][Closed] :\r\n  UG Backbone rectification work has been done. the link is up now confirmed by client noc : 01847287637.""",23.8103,90.4125
1803334,1905466,Link Down,CGBNK002HTR01_CGBSK04 to CGBNK007HTR01_CGBSK29,Robi,Regional Implementation & Operations 2,CTG_South,Chittagong,2023-08-08 01:21:40,2023-08-08 08:19:58,6.971666666620877,Environmental Issues,"Agreed
One hand CXCKR14 site has power issue in this ring and another hand from CGBSK29 site. Initially was power issue at CGBSK29. As per ROBI power restored at CGBSK29. Team is assigned to check the fiber path. Team found Core bend in TJB at Bashkhali area. Delayed due to heavy rain & road flooded
Heavy rainfall ongoing from last couple of days at Chattogram metro and Chattogram rural area (Potiya, Chandanaish, Anowara, Lohagara, Keranihat & Banshkhali and Bandarban). All area blocked due to worst situation of flood water. No one can moved and no vehicle can not run at that area. All roads under flooded.Whole route is submerged under water. Vehicle can't be moved in the fault location. waterlogging is in very critical condition due to continuous rainfall.",080823_010,OH Problem : Core Bend,"""[oss_bot][NOC][2023-08-08 01:26:14][escalated] :CGBNK002HTR01_CGBSK04 to CGBNK007HTR01_CGBSK29|NA is down||[abu.shahadat][Regional Implementation & Operations 2][2023-08-08 11:05:13][RTI] :Link restored at 2023-08-08 08:19:16\r\n\r\n1st Hand: CGBSK04 to CXCKR14\r\nST: 2023-08-07 20:40:16\r\nUpdate: Power issue at CXCKR14\r\n\r\n2nd Hand: CGANW003HTR01_CGANW18 to CGBNK007JNR01_CGBSK29\r\nST: 2023-08-08 01:19:15\r\nUptime: 2023-08-08 08:19:16\r\nUpdate: Initially was power issue at CGBSK29. As per ROBI power restored at CGBSK29. Team is assigned to check the fiber path. Team found core banned in TJB at Basjkhali area. Delayed due to heavy rain & whole area are completely flooded ||[sunriz.islam][NOC][2023-08-08 11:10:23][Closed] :Link restored at 2023-08-08 08:19:16\r\n\r\n1st Hand: CGBSK04 to CXCKR14\r\nST: 2023-08-07 20:40:16\r\nUpdate: Power issue at CXCKR14\r\n\r\n2nd Hand: CGANW003HTR01_CGANW18 to CGBNK007JNR01_CGBSK29\r\nST: 2023-08-08 01:19:15\r\nUptime: 2023-08-08 08:19:16\r\nUpdate: Initially was power issue at CGBSK29. As per ROBI power restored at CGBSK29. Team is assigned to check the fiber path. Team found core bend in TJB at Basjkhali area. Delayed due to heavy rain & whole area are completely flooded""",22.3569,91.7832
1803413,1905466,Link Down,CGBNK002HTR01_CGBSK04 to CGBNK015HTR01_CTG_X9014,Banglalink-Robi,Regional Implementation & Operations 2,CTG_South,Chittagong,2023-08-08 01:23:00,2023-08-08 08:19:39,6.944166666653473,Environmental Issues,"Agreed
One hand CXCKR14 site has power issue in this ring and another hand from CGBSK29 site. Initially was power issue at CGBSK29. As per ROBI power restored at CGBSK29. Team is assigned to check the fiber path. Team found Core bend in TJB at Bashkhali area. Delayed due to heavy rain & road flooded
Heavy rainfall ongoing from last couple of days at Chattogram metro and Chattogram rural area (Potiya, Chandanaish, Anowara, Lohagara, Keranihat & Banshkhali and Bandarban). All area blocked due to worst situation of flood water. No one can moved and no vehicle can not run at that area. All roads under flooded.Whole route is submerged under water. Vehicle can't be moved in the fault location. waterlogging is in very critical condition due to continuous rainfall. Escalation delayed. Escalated to RIO end after 1:42:22 Hr",080823_010,OH Problem : Core Bend,"""[oss_bot][NOC][2023-08-08 03:05:22][escalated] :CGBNK002HTR01_CGBSK04 to CGBNK015HTR01_CTG_X9014| is down||[abu.shahadat][Regional Implementation & Operations 2][2023-08-08 11:04:54][RTI] :Link restored at 2023-08-08 08:19:16\r\n\r\n1st Hand: CGBSK04 to CXCKR14\r\nST: 2023-08-07 20:40:16\r\nUpdate: Power issue at CXCKR14\r\n\r\n2nd Hand: CGANW003HTR01_CGANW18 to CGBNK007JNR01_CGBSK29\r\nST: 2023-08-08 01:19:15\r\nUptime: 2023-08-08 08:19:16\r\nUpdate: Initially was power issue at CGBSK29. As per ROBI power restored at CGBSK29. Team is assigned to check the fiber path. Team found core banned in TJB at Basjkhali area. Delayed due to heavy rain & whole area are completely flooded ||[sunriz.islam][NOC][2023-08-08 11:09:28][Closed] :Link restored at 2023-08-08 08:19:16\r\n\r\n1st Hand: CGBSK04 to CXCKR14\r\nST: 2023-08-07 20:40:16\r\nUpdate: Power issue at CXCKR14\r\n\r\n2nd Hand: CGANW003HTR01_CGANW18 to CGBNK007JNR01_CGBSK29\r\nST: 2023-08-08 01:19:15\r\nUptime: 2023-08-08 08:19:16\r\nUpdate: Initially was power issue at CGBSK29. As per ROBI power restored at CGBSK29. Team is assigned to check the fiber path. Team found core bend in TJB at Basjkhali area. Delayed due to heavy rain & whole area are completely flooded""",22.3569,91.7832
1810388,1912578,Link Down,NSSDR009HTR01_NSSDR04 to NSSHB009HTR01_NSSBP03,Robi,Regional Implementation & Operations 1,Uttara,Narsingdi,2023-08-12 20:07:00,2023-08-13 03:02:33,6.925833333400078,Access Issue due to Society/Residential Area/Cantonment/Market Premises,DR:\r\n1.Night time local people access issue.\r\n2.It was raining approx. 5 hours.\r\nFrom:2023-08-12 20:30:57 to  2023-08-13 01:30:16,130823_655,OH Problem : Fiber Cut by Cable TV/ISP/Local Authority,"""[oss_bot][NOC][2023-08-12 20:11:57][escalated] :NSSDR009HTR01_NSSDR04 to NSSHB009HTR01_NSSBP03| is down||[rasel.rana][Regional Implementation & Operations 1][2023-08-12 20:23:34][escalated] :We are taking care and Team_Nurnabi already assigned||[saiful0143][Regional Implementation & Operations 1][2023-08-13 04:29:05][RTI] :UT:2023-08-13 03:02:16\r\nRC:Link was down due to fiber cut by local people at milgate,Shibpur.\r\nDR:\r\n1.Night time local people access issue.\r\n2.It was raining approx. 5 hours.\r\nFrom:2023-08-12 20:30:57 to  2023-08-13 01:30:16.||[hannan.hossain][NOC][2023-08-13 05:14:49][Closed] :UT:2023-08-13 03:02:16\r\nRC:Link was down due to fiber cut by local people at milgate,Shibpur.\r\nDR:\r\n1.Night time local people access issue.\r\n2.It was raining approx. 5 hours.\r\nFrom:2023-08-12 20:30:57 to  2023-08-13 01:30:16.""",23.932,90.7159
1810390,1912578,Link Down,NSSDRUP01HTR01 to NSSHB011HTR01_NSJAY1,Gp-Robi,Regional Implementation & Operations 1,Uttara,Narsingdi,2023-08-12 20:08:00,2023-08-13 03:02:36,6.910000000032596,Access Issue due to Society/Residential Area/Cantonment/Market Premises,DR:\r\n1.Night time local people access issue.\r\n2.It was raining approx. 5 hours.\r\nFrom:2023-08-12 20:30:57 to  2023-08-13 01:30:16,130823_655,OH Problem : Fiber Cut by Cable TV/ISP/Local Authority,"""[oss_bot][NOC][2023-08-12 20:11:57][escalated] :NSSDRUP01HTR01 to NSSHB011HTR01_NSJAY1| is down||[rasel.rana][Regional Implementation & Operations 1][2023-08-12 20:23:40][escalated] :We are taking care and Team_Nurnabi already assigned||[saiful0143][Regional Implementation & Operations 1][2023-08-13 04:28:14][RTI] :UT:2023-08-13 03:02:16\r\nRC:Link was down due to fiber cut by local people at milgate,Shibpur.\r\nDR:\r\n1.Night time local people access issue.\r\n2.It was raining approx. 5 hours.\r\nFrom:2023-08-12 20:30:57 to  2023-08-13 01:30:16.||[hannan.hossain][NOC][2023-08-13 05:14:13][Closed] :UT:2023-08-13 03:02:16\r\nRC:Link was down due to fiber cut by local people at milgate,Shibpur.\r\nDR:\r\n1.Night time local people access issue.\r\n2.It was raining approx. 5 hours.\r\nFrom:2023-08-12 20:30:57 to  2023-08-13 01:30:16.""",23.932,90.7159
